"hthwr","htowr","hthtor","hthtop","atawr","atowr","atator","atatop","gw"
0.625,0.5625,1.25,0.5565128326416016,0.75,0.6875,0.625,0.5224454998970032,"h"
0.875,0.8125,1.25,0.5115326046943665,0.25,0.4375,1.375,0.4511111080646515,"h"
0.875,0.8125,1.25,0.5044839978218079,0.5,0.5,2,0.4970833361148834,"h"
0.375,0.25,1.125,0.5082903504371643,0.25,0.625,1.5,0.5142790675163269,"h"
0.625,0.4375,1.75,0.49797898530960083,0.5,0.75,1.625,0.5176318287849426,"a"
0.5,0.4375,1.375,0.5005868673324585,0.375,0.4375,1.75,0.4710426330566406,"a"
0.125,0.125,1.75,0.5124991536140442,0.125,0.1875,2.875,0.5109722018241882,"h"
0.5,0.625,2,0.4898611009120941,0.5,0.4375,1.375,0.5137901902198792,"a"
0.5,0.5,1.625,0.4656234383583069,0.375,0.6875,1.125,0.48771440982818604,"h"
0.75,0.5,1.375,0.5138828158378601,0.125,0.25,1.25,0.4724999964237213,"h"
0.625,0.6875,2,0.4476388990879059,0.375,0.25,1.75,0.48458331823349,"h"
0.75,0.5625,1.5,0.5269740223884583,0.125,0.25,1.75,0.47513890266418457,"h"
0.5,0.375,1.25,0.5250694155693054,0.125,0.375,2.25,0.47428470849990845,"a"
0.5,0.4375,1.875,0.5012152791023254,0.875,0.8125,0.625,0.5185069441795349,"a"
0.375,0.25,1.625,0.496111124753952,0.75,0.8125,1.125,0.5365277528762817,"a"
0.875,0.8125,1.375,0.5256597399711609,0.5,0.625,0.625,0.47013887763023376,"h"
0.5,0.4375,2.75,0.5778586268424988,0.375,0.4375,2.25,0.44644695520401,"h"
0.75,0.625,1.75,0.5295138955116272,0.375,0.5,1.25,0.5202779769897461,"h"
0.625,0.4375,1.75,0.5099234580993652,0.375,0.5625,1.5,0.5181249976158142,"h"
0.625,0.5,1.5,0.49564072489738464,0.375,0.4375,1.875,0.4953523576259613,"h"
1,0.875,0.875,0.5285763740539551,0.375,0.4375,1.5,0.495763897895813,"h"
1,0.75,1.75,0.5436458587646484,0.125,0.25,2.625,0.5043749809265137,"h"
0.5,0.3125,1.5,0.4791666567325592,0.125,0.5625,1.75,0.5055984854698181,"h"
0.625,0.375,1.375,0.44684791564941406,0.375,0.6875,1.125,0.48962411284446716,"a"
0.5,0.4375,2.75,0.5256944298744202,0.625,0.6875,2,0.49201491475105286,"a"
0.25,0.375,2,0.46697813272476196,0.5,0.5,0.875,0.4738888740539551,"a"
0.375,0.25,1.125,0.5423261523246765,0.375,0.25,1.5,0.4711805582046509,"h"
0.75,0.5625,1.125,0.5956100225448608,0.625,0.75,1.125,0.4630216658115387,"h"
0.375,0.25,1.375,0.48326388001441956,0.375,0.4375,1.375,0.4560416638851166,"a"
0.875,0.8125,1.125,0.5014235973358154,0.625,0.5625,0.625,0.5323066115379333,"h"
0.5,0.5,1,0.52269446849823,0.25,0.5,1.875,0.47756943106651306,"h"
0.25,0.1875,2.625,0.4866666793823242,0.125,0.125,1.875,0.5201388597488403,"a"
0.625,0.75,1.5,0.5018749833106995,0.375,0.4375,1.75,0.5044020414352417,"a"
0.625,0.5625,1.625,0.519861102104187,0.75,0.6875,0.625,0.4369097352027893,"a"
0.5,0.3125,1.5,0.515165388584137,0.125,0.25,1.5,0.47697433829307556,"h"
0.5,0.4375,1.25,0.50005042552948,0.5,0.625,1.125,0.526944637298584,"a"
1,0.75,1.375,0.5448611378669739,0.5,0.375,1.625,0.5183680653572083,"h"
0.375,0.25,1.5,0.47486111521720886,0.375,0.5,1.875,0.4892038106918335,"a"
0.5,0.4375,2.75,0.5911919474601746,0.5,0.5,1.625,0.47611111402511597,"h"
0.125,0.25,1.875,0.41843751072883606,0.5,0.5625,0.5,0.47100692987442017,"a"
1,0.6875,1.25,0.49871906638145447,0.125,0.1875,1.375,0.480451375246048,"h"
1,0.5625,0.75,0.5652430653572083,0.125,0.375,1.875,0.4680694341659546,"h"
0.625,0.5,2.375,0.5354514122009277,0.125,0.125,2.125,0.5135416388511658,"h"
0.75,0.75,1.5,0.45663195848464966,0,0.1875,2.875,0.5259027481079102,"h"
0.5,0.4375,1.375,0.534618079662323,0.625,0.5625,1,0.47642362117767334,"a"
0.75,0.6875,1.5,0.5268750190734863,0.75,0.6875,0.375,0.5197222232818604,"h"
0.5,0.4375,1.625,0.47097066044807434,0.625,0.5625,0.875,0.5210219025611877,"a"
0.875,0.75,1.125,0.5089538097381592,0.625,0.75,1.75,0.48424166440963745,"h"
0.875,0.8125,0.875,0.5047569274902344,0.5,0.625,1.25,0.5143749713897705,"a"
0.625,0.4375,1.5,0.5089870095252991,0.5,0.5,1.375,0.5042979121208191,"a"
0.375,0.1875,1.625,0.5246525406837463,0.5,0.5625,2,0.47575250267982483,"a"
0.75,0.5625,1.625,0.5136039853096008,0.75,0.8125,0.75,0.5334722399711609,"h"
0.375,0.4375,1.125,0.5126702189445496,0.5,0.5,1.375,0.46000000834465027,"a"
0.25,0.1875,1.75,0.5073958039283752,0.375,0.4375,1.875,0.4740634858608246,"h"
0.75,0.625,1.625,0.5444096922874451,0.5,0.375,1.75,0.49965277314186096,"h"
0.625,0.375,1.375,0.46625766158103943,0.125,0.3125,2.625,0.4835069477558136,"h"
0.625,0.4375,1.5,0.5109314322471619,0.375,0.4375,1.375,0.5084375143051147,"a"
0.25,0.1875,2.875,0.4798611104488373,0.375,0.4375,2.125,0.49840790033340454,"a"
0.75,0.625,1,0.5391615033149719,0.25,0.3125,1.5,0.474404901266098,"a"
0.75,0.625,1,0.5859919786453247,0.375,0.25,1.5,0.48343750834465027,"h"
0.75,0.75,1.375,0.5408333539962769,0.75,0.75,1.125,0.4183333218097687,"h"
0.5,0.5625,1.75,0.5038889050483704,0.125,0.5625,1.875,0.49955683946609497,"h"
0.5,0.5625,1.625,0.4909375011920929,0.375,0.6875,1.25,0.4850755035877228,"h"
0.5,0.5,1.125,0.5133888721466064,0.125,0.375,1.875,0.4858124852180481,"h"
0.875,0.8125,1.25,0.49140581488609314,0.5,0.4375,1.75,0.5188990235328674,"h"
0.625,0.625,1.875,0.5138674378395081,0.125,0.1875,1.75,0.5008547306060791,"h"
0.5,0.4375,3,0.5769558548927307,0.375,0.4375,1.875,0.4784731864929199,"a"
0.75,0.625,1.875,0.565416693687439,0.375,0.5625,1.625,0.48444685339927673,"h"
0.125,0.25,1.75,0.42124998569488525,0.5,0.625,1.375,0.5132638812065125,"a"
1,0.5625,1,0.5646747946739197,0.25,0.3125,1.5,0.4471953809261322,"h"
0.625,0.5625,2.5,0.5256944298744202,0.125,0.3125,2.25,0.47100692987442017,"h"
0.875,0.8125,1.5,0.4633680582046509,0.375,0.4375,1.625,0.46947917342185974,"h"
0.125,0.3125,2,0.4671517610549927,0.125,0.25,1.375,0.47600695490837097,"a"
0.875,0.75,1.375,0.5054166913032532,0.625,0.6875,1.75,0.49250102043151855,"h"
0.75,0.625,1.125,0.5867905616760254,0.25,0.4375,1.625,0.4603472352027893,"h"
0.75,0.75,1.375,0.5615277886390686,0.5,0.5,0.75,0.5057094097137451,"h"
1,0.6875,1.125,0.5110454559326172,0.5,0.75,1.75,0.5014165639877319,"h"
0.25,0.125,1.5,0.5061803460121155,0.625,0.75,0.875,0.480347216129303,"a"
0.25,0.1875,1.5,0.4824305474758148,0.625,0.6875,0.625,0.5029513835906982,"a"
0.5,0.3125,1.5,0.49079036712646484,0.5,0.4375,1.75,0.5253573656082153,"a"
0.375,0.375,1.25,0.4859532415866852,0.5,0.75,1.125,0.5059375166893005,"a"
0.375,0.25,1.625,0.4634722173213959,0.5,0.625,1.25,0.5197222232818604,"h"
0.5,0.4375,1.625,0.45638734102249146,0.5,0.5,1.375,0.45229166746139526,"a"
0.625,0.375,1.5,0.4747993052005768,0.5,0.5,1.375,0.5181597471237183,"a"
0.5,0.375,1.625,0.4833333194255829,0.625,0.75,1.5,0.4863249957561493,"a"
0.375,0.3125,1.375,0.4707638919353485,0.375,0.5625,1.5,0.47604408860206604,"a"
0.25,0.375,1.625,0.4674989879131317,0.375,0.25,1.5,0.48315972089767456,"h"
0.125,0.125,3,0.4671180546283722,0.625,0.6875,0.5,0.5396876931190491,"a"
0.875,0.75,1.25,0.531006932258606,0,0.125,3.125,0.5074653029441833,"h"
0.75,0.6875,1,0.4860024154186249,0.625,0.625,1,0.47940972447395325,"a"
1,0.875,1.375,0.48527777194976807,0.5,0.5625,1.75,0.48304417729377747,"h"
0.375,0.375,1.5,0.5263888835906982,0.75,0.75,0.5,0.5048611164093018,"a"
1,0.75,1,0.4844829738140106,0.125,0.3125,1.625,0.4944097101688385,"h"
0.75,0.5625,1.625,0.5260416865348816,0.125,0.3125,1.875,0.47767361998558044,"h"
0.5,0.4375,1.625,0.4969791769981384,0.125,0.375,1.875,0.4877569377422333,"h"
0.375,0.4375,1.375,0.5098230242729187,0.5,0.5,1.625,0.5217065215110779,"a"
0.5,0.5,2.75,0.5709488987922668,0.125,0.5625,1.875,0.4957374036312103,"h"
0.5,0.5,1.125,0.5060625076293945,0.5,0.6875,1,0.5142708420753479,"h"
0.75,0.6875,2,0.581944465637207,0.375,0.625,1.625,0.46518227458000183,"h"
0.25,0.3125,2,0.4401041567325592,0.125,0.25,1.625,0.4797222316265106,"h"
0.5,0.4375,1.25,0.5044097304344177,0.625,0.6875,0.625,0.48249998688697815,"h"
0.25,0.125,1.625,0.49090278148651123,0.375,0.3125,1.75,0.5075347423553467,"h"
0.75,0.6875,1.25,0.5512697696685791,0.5,0.5,0.75,0.5249455571174622,"a"
0.625,0.625,1.875,0.5312632918357849,0.5,0.5625,1.625,0.4811691641807556,"h"
0,0.0625,2.625,0.45260417461395264,0.625,0.75,1.5,0.5154871344566345,"a"
0.875,0.75,1,0.503819465637207,0.625,0.6875,0.5,0.5122222304344177,"h"
0.75,0.625,1,0.5414184927940369,0.125,0.1875,2,0.5010631084442139,"h"
0.875,0.75,0.5,0.5012500286102295,0.5,0.625,0.75,0.5224654674530029,"h"
0.375,0.25,1.5,0.5051653981208801,0.5,0.5,1.375,0.5128124952316284,"a"
0.75,0.625,1.25,0.48012110590934753,0.625,0.6875,0.625,0.48527777194976807,"a"
0.875,0.625,1.5,0.5410069227218628,0.375,0.5625,1.75,0.47663435339927673,"h"
0.25,0.3125,2.25,0.4419097304344177,0.625,0.5625,1.375,0.5063592791557312,"a"
0.5,0.5,1.625,0.5110069513320923,0.25,0.375,1.75,0.46850693225860596,"h"
1,0.75,0.875,0.500524640083313,0.5,0.4375,1.625,0.5068851709365845,"h"
0.375,0.25,2.375,0.48711806535720825,0.5,0.5,1.5,0.47892457246780396,"a"
0.375,0.3125,1.5,0.47936180233955383,0.25,0.4375,1.375,0.4799923598766327,"a"
0.25,0.3125,1.625,0.46833232045173645,0.25,0.25,1.875,0.5146047472953796,"a"
0.875,0.75,1.25,0.5375694632530212,0.625,0.8125,1.5,0.4163541793823242,"h"
0.5,0.3125,1.375,0.46059027314186096,0.125,0.0625,1.375,0.4822569489479065,"h"
0.75,0.625,1.125,0.5506892800331116,0.5,0.625,0.875,0.49562498927116394,"h"
1,0.5625,1,0.5601609349250793,0.5,0.5,1.375,0.4597569406032562,"h"
0.5,0.5625,2,0.5253199338912964,0.125,0.1875,2.625,0.5205961465835571,"a"
0.625,0.5625,1.5,0.47103649377822876,0.125,0.5625,2.125,0.5142664313316345,"a"
0.875,0.625,1.5,0.5517013669013977,0.25,0.25,1.375,0.47871527075767517,"h"
0.5,0.3125,1.5,0.4577430486679077,0.25,0.3125,1.75,0.4423043727874756,"h"
0.375,0.5,2.125,0.5174379944801331,0.75,0.8125,1.125,0.5275357365608215,"a"
0.25,0.25,1.625,0.4648958444595337,0.625,0.8125,1.875,0.4288194477558136,"a"
0.5,0.5,1.375,0.503125011920929,0.125,0.25,1.375,0.49086806178092957,"h"
0.5,0.5625,1.5,0.4798263907432556,0.5,0.625,1,0.5230555534362793,"h"
0.75,0.5,1.5,0.4984104335308075,0.125,0.1875,2.75,0.507158637046814,"h"
0.625,0.625,1.375,0.557604193687439,0.375,0.4375,1.625,0.4703819453716278,"a"
1,0.75,0.875,0.5018787980079651,0.625,0.75,1.375,0.49118611216545105,"h"
0.75,0.6875,0.625,0.5026295185089111,0.125,0.0625,1.5,0.4758680462837219,"h"
0.75,0.625,1.25,0.5489531755447388,0.375,0.5625,1.75,0.47538435459136963,"h"
0.5,0.5,2.25,0.5151041746139526,0.5,0.625,0.875,0.4970138967037201,"a"
0.75,0.5625,2,0.5234375,0.25,0.375,1.625,0.5045138597488403,"a"
0.75,0.5625,1.5,0.5191666483879089,0.25,0.25,2,0.4938194453716278,"h"
0.5,0.5,1.625,0.4979513883590698,0.625,0.5625,0.75,0.5232441425323486,"a"
0.625,0.5625,2.25,0.5671988725662231,0.625,0.5625,1.5,0.5130954384803772,"h"
0.25,0.25,2.375,0.45097222924232483,0.75,0.5625,1.125,0.49340277910232544,"a"
0.875,0.5,1.375,0.5569533109664917,0.75,0.6875,0.5,0.5199090242385864,"a"
0.5,0.3125,2,0.5067360997200012,0.5,0.625,1.375,0.516076385974884,"h"
0.25,0.25,1.75,0.46977847814559937,0.25,0.3125,1.5,0.4839930534362793,"a"
0,0.0625,2.75,0.4312152862548828,0.625,0.75,1.5,0.5128874778747559,"a"
0.875,0.8125,1,0.5421527624130249,0.25,0.375,1.875,0.4621180593967438,"h"
0.75,0.6875,1,0.5179420113563538,0.375,0.4375,1.75,0.4576622247695923,"h"
0.625,0.5625,1.125,0.511965274810791,0.5,0.4375,1.875,0.5118233561515808,"h"
1,0.8125,1.375,0.47614583373069763,0.375,0.5,1.375,0.5268402695655823,"h"
0.5,0.5625,1.625,0.4876736104488373,0.5,0.5,1.375,0.4849662482738495,"h"
0.5,0.4375,1.5,0.45773789286613464,0.25,0.3125,1.5,0.4748958349227905,"a"
0.375,0.4375,1.625,0.5217326879501343,0.25,0.5,1.375,0.4569229185581207,"h"
0.5,0.375,1.25,0.457256942987442,0.375,0.3125,1.75,0.5115144848823547,"a"
0.75,0.625,0.875,0.5084236264228821,0.5,0.75,2.375,0.43965277075767517,"h"
0.5,0.5625,1.625,0.47805556654930115,0.5,0.625,0.625,0.5146527886390686,"h"
0.75,0.4375,1.375,0.538689374923706,0.375,0.5625,1.625,0.47299477458000183,"a"
0.375,0.375,2.75,0.4938194453716278,0.75,0.6875,0.625,0.5273048281669617,"a"
0.625,0.4375,1,0.5106250047683716,0.625,0.75,1.25,0.4965718686580658,"h"
0.25,0.1875,1.875,0.5026041865348816,0.25,0.25,1.875,0.44060298800468445,"a"
0.875,0.6875,0.875,0.5605058670043945,0,0,1.625,0.4627777636051178,"h"
0.875,0.8125,1.25,0.5294444561004639,0.375,0.5,1.375,0.5146180391311646,"h"
0.75,0.625,1.5,0.5742014050483704,0.625,0.8125,1.125,0.5134027600288391,"a"
0.25,0.25,1.25,0.44663092494010925,0.5,0.625,1.5,0.5289236307144165,"a"
0.125,0.0625,2.625,0.4434722363948822,0.5,0.5,0.625,0.5143899917602539,"h"
0.375,0.3125,1.625,0.5153390169143677,0.375,0.4375,1.5,0.5007985830307007,"a"
0.5,0.5,1.625,0.49211806058883667,0.125,0.3125,1,0.4967013895511627,"h"
0.5,0.5,1.625,0.5180869102478027,0.25,0.25,2.125,0.45015159249305725,"h"
0.25,0.3125,1.5,0.4489583373069763,0.5,0.625,1.25,0.48139598965644836,"a"
0.75,0.625,1.75,0.5908680558204651,0.125,0.1875,1.625,0.46253472566604614,"h"
0.625,0.4375,1.5,0.5072993040084839,0.625,0.6875,1,0.4851388931274414,"a"
1,0.8125,0.625,0.5056596994400024,0.375,0.5,1.125,0.5197222232818604,"h"
1,0.75,1.625,0.4839930534362793,0.25,0.25,1.875,0.4789930582046509,"h"
0.875,0.6875,1.125,0.5484572649002075,0.25,0.4375,2.125,0.46611112356185913,"h"
0.75,0.625,1,0.5217267274856567,0.625,0.75,1.25,0.5039246082305908,"h"
0.875,0.75,0.5,0.5104166865348816,0.5,0.5,1.5,0.4856995940208435,"h"
0.75,0.75,1.5,0.562048614025116,0.125,0.1875,2.625,0.49927669763565063,"h"
0.375,0.375,2.75,0.503125011920929,0.875,0.625,1.25,0.5026041865348816,"a"
0.625,0.375,1.125,0.5284810662269592,0.5,0.625,1.625,0.4711458384990692,"a"
0.625,0.5,1.875,0.5525808334350586,0.375,0.4375,1.75,0.49470528960227966,"h"
0.375,0.625,2.25,0.5130977034568787,0.5,0.75,2.375,0.44968751072883606,"a"
0.625,0.6875,1.75,0.5445833206176758,0.5,0.625,0.625,0.5142708420753479,"a"
0.625,0.5625,1.5,0.5196874737739563,0.625,0.75,1.125,0.5197569727897644,"a"
0.625,0.5625,1.625,0.5072222352027893,0.375,0.4375,1.875,0.49541667103767395,"h"
0.375,0.375,1.5,0.4634374976158142,0.25,0.25,2.125,0.49163195490837097,"h"
0.75,0.625,2,0.5715625286102295,0.125,0.1875,1.875,0.5200058817863464,"h"
0.25,0.1875,2.375,0.4524652659893036,0.25,0.3125,2,0.47064831852912903,"h"
0.625,0.4375,1.375,0.4909375011920929,0.25,0.375,1.375,0.5385069251060486,"h"
0.75,0.625,1.375,0.5537847280502319,0.25,0.4375,2,0.5135372877120972,"a"
0.625,0.4375,1,0.5089930295944214,0,0.0625,2,0.4820486009120941,"h"
0.125,0.1875,1.875,0.461757630109787,0.625,0.6875,1.25,0.4769444465637207,"a"
0.5,0.375,1.625,0.5221792459487915,0.625,0.75,1.25,0.48805657029151917,"h"
0.875,0.75,0.875,0.527222216129303,0.5,0.75,1,0.49184027314186096,"h"
0.5,0.5,1.75,0.46173611283302307,0.625,0.75,1.125,0.5188982486724854,"a"
0.375,0.25,2,0.5132986307144165,0.5,0.5,1.5,0.4837847352027893,"a"
0.375,0.375,1.875,0.517707347869873,0.875,0.625,1.125,0.5090972185134888,"a"
0.625,0.625,2.125,0.49784722924232483,0.625,0.6875,1.5,0.5345138907432556,"a"
0.5,0.4375,1.125,0.46253472566604614,0.625,0.6875,1.25,0.5071874856948853,"a"
0.75,0.5625,1.625,0.5612614154815674,0.25,0.1875,2.25,0.4449779689311981,"h"
0.25,0.1875,2,0.45267361402511597,0.5,0.4375,1.5,0.5233200192451477,"a"
0.5,0.5,1.5,0.4874652922153473,0.5,0.5625,1.75,0.47680556774139404,"a"
0.625,0.4375,1.5,0.4706869423389435,0.125,0.25,0.875,0.5120561122894287,"h"
0.5,0.375,1.375,0.521085262298584,0.375,0.4375,1.375,0.5459027886390686,"a"
0.25,0.25,1.5,0.4417698085308075,0.375,0.375,1.75,0.49491915106773376,"a"
0.25,0.1875,2,0.4934374988079071,0.375,0.5,1.875,0.4826388955116272,"a"
0.875,0.75,1.125,0.5188194513320923,0.375,0.4375,0.75,0.5229316353797913,"h"
0.875,0.75,0.875,0.4837152659893036,0.5,0.5625,1.125,0.4960426390171051,"h"
0.25,0.125,1.75,0.4409722089767456,0.625,0.625,0.875,0.5007423162460327,"h"
0.875,0.6875,1.75,0.4561111032962799,0.625,0.6875,0.75,0.5442708134651184,"a"
0.75,0.6875,0.875,0.5291864275932312,0.625,0.8125,1.125,0.49850693345069885,"a"
0.875,0.75,0.625,0.5261458158493042,0.25,0.375,1.375,0.4759722352027893,"h"
0.5,0.4375,1.25,0.5044097304344177,0.625,0.75,1.25,0.499895840883255,"a"
0.375,0.3125,1.5,0.5126306414604187,0.625,0.6875,1.25,0.5429514050483704,"a"
0.625,0.5625,1.25,0.5115625262260437,0,0.125,1.625,0.464826375246048,"h"
0.625,0.5625,1.625,0.4998264014720917,0.5,0.6875,1.125,0.4824305474758148,"h"
0.5,0.4375,1.625,0.4671128988265991,0.25,0.1875,2.5,0.4380682706832886,"h"
0.5,0.4375,1.125,0.45406249165534973,0.625,0.625,1.125,0.496111124753952,"a"
0.875,0.625,1.25,0.5439930558204651,0.25,0.4375,1.5,0.4713326394557953,"h"
0.75,0.6875,2.25,0.5616666674613953,0.5,0.4375,1.25,0.5302644968032837,"h"
0.625,0.5,1.75,0.45770832896232605,0,0.125,2,0.48086804151535034,"h"
1,0.8125,0.5,0.5012847185134888,0.5,0.5,1.5,0.5052083134651184,"h"
0.5,0.4375,2.25,0.5061458349227905,0.125,0.1875,1.5,0.5286864042282104,"h"
0.625,0.625,1,0.5212846994400024,0.625,0.75,1.125,0.5269190669059753,"a"
0.25,0.25,1.25,0.43899306654930115,0.25,0.3125,0.75,0.5184450149536133,"a"
0.875,0.75,0.875,0.5349906086921692,0.5,0.5625,0.875,0.507756233215332,"h"
0.75,0.625,2.125,0.43059027194976807,1,0.6875,1.25,0.5479514002799988,"a"
0.25,0.3125,2.25,0.4963531792163849,0.375,0.4375,1.75,0.5162803530693054,"a"
0.375,0.1875,1.875,0.4543055593967438,0.125,0.1875,2,0.49000000953674316,"h"
0.375,0.25,2,0.49781250953674316,0.5,0.625,2.5,0.4673958420753479,"h"
0.5,0.5,2,0.5358491539955139,0.625,0.625,1.5,0.5213730335235596,"a"
0.5,0.4375,1.75,0.5022170543670654,0.375,0.4375,1.75,0.48430556058883667,"h"
0.25,0.3125,2.125,0.5030545592308044,0.5,0.6875,1.125,0.526770830154419,"a"
0.5,0.5,1.5,0.48163193464279175,0.5,0.5625,1.75,0.47468748688697815,"h"
0.5,0.5,1.625,0.4967361092567444,0.25,0.4375,1.125,0.4847354292869568,"h"
0.375,0.375,1.875,0.5078560709953308,0.375,0.375,1.125,0.4794791638851166,"a"
0.25,0.25,2.125,0.5125347375869751,0.625,0.8125,1.25,0.4895138740539551,"a"
0.75,0.6875,1.25,0.5481250286102295,0.375,0.5,0.875,0.527465283870697,"h"
0,0.125,1.75,0.4399520754814148,0.5,0.6875,1,0.4896875023841858,"a"
0.375,0.375,1.375,0.4859027862548828,0.375,0.4375,1.5,0.5123263597488403,"a"
0.5,0.75,2,0.5239310264587402,0.625,0.6875,1.625,0.5119097232818604,"h"
0.375,0.1875,1.625,0.4602777659893036,0.375,0.5,1.125,0.48277875781059265,"h"
0.875,0.75,1,0.50760418176651,0.625,0.75,0.625,0.5423611402511597,"a"
0.625,0.625,1.875,0.49302083253860474,0.5,0.6875,1.625,0.5120927095413208,"h"
0.375,0.375,1.75,0.500859797000885,0.375,0.4375,1.125,0.5576736330986023,"a"
0.75,0.625,0.75,0.5141666531562805,0.375,0.4375,1.75,0.4863888919353485,"h"
1,0.75,0.625,0.5281597375869751,0.5,0.6875,1.25,0.5123611092567444,"h"
0.625,0.5625,1.5,0.4997222125530243,0,0.1875,1.375,0.4520485997200012,"h"
0.75,0.5625,1.25,0.47225695848464966,0.5,0.5625,1.875,0.5058174729347229,"h"
0.5,0.5,1.375,0.49909722805023193,0.25,0.25,0.875,0.5160838961601257,"a"
0.625,0.4375,1.375,0.47290918231010437,0.375,0.3125,1.5,0.4986289143562317,"h"
0.875,0.75,0.375,0.4974652826786041,0.5,0.5625,1.25,0.4865981936454773,"a"
0.375,0.375,2,0.5123263597488403,0.5,0.625,2.5,0.45836806297302246,"a"
0.75,0.6875,1.375,0.5371875166893005,0.625,0.625,1.375,0.5097916722297668,"h"
0,0.125,1.625,0.46623679995536804,0.5,0.4375,1.875,0.49214836955070496,"a"
0.125,0.125,1.25,0.4271527826786041,0.625,0.6875,1.625,0.5017014145851135,"a"
0.375,0.25,2.375,0.4890972077846527,1,0.75,1.125,0.5566666722297668,"a"
1,0.75,0.875,0.5083680748939514,0,0.1875,2,0.484375,"h"
0.5,0.5,2,0.5355713963508606,0.5,0.6875,1.125,0.4857291579246521,"h"
0.875,0.75,1.125,0.5298170447349548,0.375,0.375,2,0.48781248927116394,"h"